"Indicator name";"indicator";"Country name";"country";"time";"value"
"Agricultural land";"FAO-6610-5110";"Republic of Korea";"KOR";"1971";"2299"
"Agricultural land";"FAO-6610-5110";"Nepal";"NPL";"1971";"3702"
"Agricultural land";"FAO-6610-5110";"Finland";"FIN";"1971";"2703.7"
"Agricultural land";"FAO-6610-5110";"Israel";"ISR";"1971";"527"
"Agricultural land";"FAO-6610-5110";"Chad";"TCD";"1971";"47900"
"Agricultural land";"FAO-6610-5110";"Uruguay";"URY";"1971";"15441"
"Agricultural land";"FAO-6610-5110";"Japan";"JPN";"1971";"6541"
"Agricultural land";"FAO-6610-5110";"Honduras";"HND";"1971";"3045"
"Agricultural land";"FAO-6610-5110";"Panama";"PAN";"1971";"1713"
"Agricultural land";"FAO-6610-5110";"Yemen";"YEM";"1971";"23426"
"Agricultural land";"FAO-6610-5110";"Bolivia";"BOL";"1971";"30734"
"Agricultural land";"FAO-6610-5110";"United States Virgin Islands";"VIR";"1971";"15"
"Agricultural land";"FAO-6610-5110";"France";"FRA";"1971";"32623"
"Agricultural land";"FAO-6610-5110";"Benin";"BEN";"1971";"1777"
"Agricultural land";"FAO-6610-5110";"Belize";"BLZ";"1971";"83"
"Agricultural land";"FAO-6610-5110";"China";"CHN";"1971";"380165"
"Agricultural land";"FAO-6610-5110";"Guyana";"GUY";"1971";"1371"
"Agricultural land";"FAO-6610-5110";"Malta";"MLT";"1971";"14"
"Agricultural land";"FAO-6610-5110";"Martinique";"MTQ";"1971";"38"
"Agricultural land";"FAO-6610-5110";"Papua New Guinea";"PNG";"1971";"669"
"Agricultural land";"FAO-6610-5110";"Togo";"TGO";"1971";"2880"
"Agricultural land";"FAO-6610-5110";"Tunisia";"TUN";"1971";"8868"
"Agricultural land";"FAO-6610-5110";"Colombia";"COL";"1971";"45054"
"Agricultural land";"FAO-6610-5110";"San Marino";"SMR";"1971";"1"
"Agricultural land";"FAO-6610-5110";"Brazil";"BRA";"1971";"193834"
"Agricultural land";"FAO-6610-5110";"Mexico";"MEX";"1971";"96938"
"Agricultural land";"FAO-6610-5110";"Libya";"LBY";"1971";"13235"
"Agricultural land";"FAO-6610-5110";"American Samoa";"ASM";"1971";"3"
"Agricultural land";"FAO-6610-5110";"Falkland Islands";"FLK";"1971";"1200"
"Agricultural land";"FAO-6610-5110";"Guadeloupe";"GLP";"1971";"63"
"Agricultural land";"FAO-6610-5110";"New Caledonia";"NCL";"1971";"263"
"Agricultural land";"FAO-6610-5110";"Senegal";"SEN";"1971";"8946"
"Agricultural land";"FAO-6610-5110";"Suriname";"SUR";"1971";"52"
"Agricultural land";"FAO-6610-5110";"Equatorial Guinea";"GNQ";"1971";"334"
"Agricultural land";"FAO-6610-5110";"Mongolia";"MNG";"1971";"140683"
"Agricultural land";"FAO-6610-5110";"Cook Islands";"COK";"1971";"6"
"Agricultural land";"FAO-6610-5110";"Ghana";"GHA";"1971";"11700"
"Agricultural land";"FAO-6610-5110";"Democratic People's Republic of Korea";"PRK";"1971";"2380"
"Agricultural land";"FAO-6610-5110";"Isle of Man";"IMN";"1971";"31.6"
"Agricultural land";"FAO-6610-5110";"Fiji";"FJI";"1971";"221"
"Agricultural land";"FAO-6610-5110";"United Arab Emirates";"ARE";"1971";"212"
"Agricultural land";"FAO-6610-5110";"Botswana";"BWA";"1971";"26001"
"Agricultural land";"FAO-6610-5110";"Vanuatu";"VUT";"1971";"120"
"Agricultural land";"FAO-6610-5110";"Angola";"AGO";"1971";"57400"
"Agricultural land";"FAO-6610-5110";"Costa Rica";"CRI";"1971";"1887"
"Agricultural land";"FAO-6610-5110";"Lao";"LAO";"1971";"1482"
"Agricultural land";"FAO-6610-5110";"Sri Lanka";"LKA";"1971";"2339"
"Agricultural land";"FAO-6610-5110";"Zimbabwe";"ZWE";"1971";"11835"
"Agricultural land";"FAO-6610-5110";"Bhutan";"BTN";"1971";"382"
"Agricultural land";"FAO-6610-5110";"Egypt";"EGY";"1971";"2852"
"Agricultural land";"FAO-6610-5110";"Grenada";"GRD";"1971";"22"
"Agricultural land";"FAO-6610-5110";"Saint Kitts and Nevis";"KNA";"1971";"15"
"Agricultural land";"FAO-6610-5110";"Malawi";"MWI";"1971";"3857"
"Agricultural land";"FAO-6610-5110";"New Zealand";"NZL";"1971";"15670"
"Agricultural land";"FAO-6610-5110";"Qatar";"QAT";"1971";"51"
"Agricultural land";"FAO-6610-5110";"Turks and Caicos Islands";"TCA";"1971";"1"
"Agricultural land";"FAO-6610-5110";"Trinidad and Tobago";"TTO";"1971";"101"
"Agricultural land";"FAO-6610-5110";"India";"IND";"1971";"177817"
"Agricultural land";"FAO-6610-5110";"Oman";"OMN";"1971";"1042"
"Agricultural land";"FAO-6610-5110";"Democratic Republic of the Congo";"COD";"1971";"25400"
"Agricultural land";"FAO-6610-5110";"Comoros";"COM";"1971";"95"
"Agricultural land";"FAO-6610-5110";"Cyprus";"CYP";"1971";"396"
"Agricultural land";"FAO-6610-5110";"Iran";"IRN";"1971";"60154"
"Agricultural land";"FAO-6610-5110";"Wallis and Futuna Islands";"WLF";"1971";"4"
"Agricultural land";"FAO-6610-5110";"Tokelau";"TKL";"1971";"0.4"
"Agricultural land";"FAO-6610-5110";"Bermuda";"BMU";"1971";"0.3"
"Agricultural land";"FAO-6610-5110";"Algeria";"DZA";"1971";"45433"
"Agricultural land";"FAO-6610-5110";"Iceland";"ISL";"1971";"1991"
"Agricultural land";"FAO-6610-5110";"Saint Lucia";"LCA";"1971";"20"
"Agricultural land";"FAO-6610-5110";"Mozambique";"MOZ";"1971";"47009"
"Agricultural land";"FAO-6610-5110";"Netherlands";"NLD";"1971";"2128"
"Agricultural land";"FAO-6610-5110";"Solomon Islands";"SLB";"1971";"55"
"Agricultural land";"FAO-6610-5110";"Burundi";"BDI";"1971";"1899"
"Agricultural land";"FAO-6610-5110";"Saudi Arabia";"SAU";"1971";"86467"
"Agricultural land";"FAO-6610-5110";"United States of America";"USA";"1971";"433300"
"Agricultural land";"FAO-6610-5110";"Ireland";"IRL";"1971";"5672"
"Agricultural land";"FAO-6610-5110";"French Polynesia";"PYF";"1971";"44"
"Agricultural land";"FAO-6610-5110";"Sweden";"SWE";"1971";"3758"
"Agricultural land";"FAO-6610-5110";"Eswatini";"SWZ";"1971";"1494"
"Agricultural land";"FAO-6610-5110";"Vietnam";"VNM";"1971";"6422"
"Agricultural land";"FAO-6610-5110";"Albania";"ALB";"1971";"1200"
"Agricultural land";"FAO-6610-5110";"Indonesia";"IDN";"1971";"38350"
"Agricultural land";"FAO-6610-5110";"Kiribati";"KIR";"1971";"38"
"Agricultural land";"FAO-6610-5110";"Canada";"CAN";"1971";"63023"
"Agricultural land";"FAO-6610-5110";"Liberia";"LBR";"1971";"2571"
"Agricultural land";"FAO-6610-5110";"Nigeria";"NGA";"1971";"59477.6"
"Agricultural land";"FAO-6610-5110";"Norway";"NOR";"1971";"931"
"Agricultural land";"FAO-6610-5110";"Sao Tome and Principe";"STP";"1971";"37"
"Agricultural land";"FAO-6610-5110";"Timor-Leste";"TLS";"1971";"243"
"Agricultural land";"FAO-6610-5110";"Tonga";"TON";"1971";"32"
"Agricultural land";"FAO-6610-5110";"Andorra";"AND";"1971";"25"
"Agricultural land";"FAO-6610-5110";"Ecuador";"ECU";"1971";"4915"
"Agricultural land";"FAO-6610-5110";"Portugal";"PRT";"1971";"3935"
"Agricultural land";"FAO-6610-5110";"Samoa";"WSM";"1971";"64"
"Agricultural land";"FAO-6610-5110";"Austria";"AUT";"1971";"3320.9"
"Agricultural land";"FAO-6610-5110";"Dominica";"DMA";"1971";"19"
"Agricultural land";"FAO-6610-5110";"Greece";"GRC";"1971";"9155"
"Agricultural land";"FAO-6610-5110";"Gabon";"GAB";"1971";"5200"
"Agricultural land";"FAO-6610-5110";"Mayotte";"MYT";"1971";"16.02"
"Agricultural land";"FAO-6610-5110";"Iraq";"IRQ";"1971";"8999"
"Agricultural land";"FAO-6610-5110";"Peru";"PER";"1971";"17922"
"Agricultural land";"FAO-6610-5110";"Seychelles";"SYC";"1971";"5"
"Agricultural land";"FAO-6610-5110";"Tuvalu";"TUV";"1971";"2"
"Agricultural land";"FAO-6610-5110";"Aruba";"ABW";"1971";"2"
"Agricultural land";"FAO-6610-5110";"Ivory Coast";"CIV";"1971";"16300"
"Agricultural land";"FAO-6610-5110";"Cape Verde";"CPV";"1971";"65"
"Agricultural land";"FAO-6610-5110";"Poland";"POL";"1971";"19508"
"Agricultural land";"FAO-6610-5110";"Somalia";"SOM";"1971";"43955"
"Agricultural land";"FAO-6610-5110";"South Africa";"ZAF";"1971";"95390"
"Agricultural land";"FAO-6610-5110";"Hungary";"HUN";"1971";"6855"
"Agricultural land";"FAO-6610-5110";"Niger";"NER";"1971";"31230"
"Agricultural land";"FAO-6610-5110";"Switzerland";"CHE";"1971";"1665.4"
"Agricultural land";"FAO-6610-5110";"Faroe Islands";"FRO";"1971";"3"
"Agricultural land";"FAO-6610-5110";"Niue";"NIU";"1971";"4"
"Agricultural land";"FAO-6610-5110";"Singapore";"SGP";"1971";"10"
"Agricultural land";"FAO-6610-5110";"Barbados";"BRB";"1971";"19"
"Agricultural land";"FAO-6610-5110";"Cameroon";"CMR";"1971";"8028"
"Agricultural land";"FAO-6610-5110";"Saint Pierre and Miquelon";"SPM";"1971";"3"
"Agricultural land";"FAO-6610-5110";"Mali";"MLI";"1971";"31778"
"Agricultural land";"FAO-6610-5110";"Bahrain";"BHR";"1971";"7"
"Agricultural land";"FAO-6610-5110";"Djibouti";"DJI";"1971";"1301"
"Agricultural land";"FAO-6610-5110";"Denmark";"DNK";"1971";"2951"
"Agricultural land";"FAO-6610-5110";"Jamaica";"JAM";"1971";"507"
"Agricultural land";"FAO-6610-5110";"Liechtenstein";"LIE";"1971";"9"
"Agricultural land";"FAO-6610-5110";"Madagascar";"MDG";"1971";"35390"
"Agricultural land";"FAO-6610-5110";"Palestine";"PSE";"1971";"368"
"Agricultural land";"FAO-6610-5110";"Saint Helena, Ascension and Tristan da Cunha";"SHN";"1971";"10"
"Agricultural land";"FAO-6610-5110";"British Virgin Islands";"VGB";"1971";"8"
"Agricultural land";"FAO-6610-5110";"Dominican Republic";"DOM";"1971";"2344"
"Agricultural land";"FAO-6610-5110";"Morocco";"MAR";"1971";"26812"
"Agricultural land";"FAO-6610-5110";"Puerto Rico";"PRI";"1971";"530"
"Agricultural land";"FAO-6610-5110";"Jordan";"JOR";"1971";"1105"
"Agricultural land";"FAO-6610-5110";"Montserrat";"MSR";"1971";"3"
"Agricultural land";"FAO-6610-5110";"Bangladesh";"BGD";"1971";"9695"
"Agricultural land";"FAO-6610-5110";"Bahamas";"BHS";"1971";"10"
"Agricultural land";"FAO-6610-5110";"Rwanda";"RWA";"1971";"1448"
"Agricultural land";"FAO-6610-5110";"Western Sahara";"ESH";"1971";"5002"
"Agricultural land";"FAO-6610-5110";"Syrian Arab Republic";"SYR";"1971";"13458"
"Agricultural land";"FAO-6610-5110";"Greenland";"GRL";"1971";"235"
"Agricultural land";"FAO-6610-5110";"Cayman Islands";"CYM";"1971";"2.7"
"Agricultural land";"FAO-6610-5110";"Madagascar";"MDG";"1972";"35420"
"Agricultural land";"FAO-6610-5110";"Malawi";"MWI";"1972";"3907"
"Agricultural land";"FAO-6610-5110";"New Caledonia";"NCL";"1972";"264"
"Agricultural land";"FAO-6610-5110";"Brunei Darussalam";"BRN";"1972";"18"
"Agricultural land";"FAO-6610-5110";"Comoros";"COM";"1972";"95"
"Agricultural land";"FAO-6610-5110";"Niue";"NIU";"1972";"4"
"Agricultural land";"FAO-6610-5110";"American Samoa";"ASM";"1972";"3"
"Agricultural land";"FAO-6610-5110";"Belize";"BLZ";"1972";"83"
"Agricultural land";"FAO-6610-5110";"Ireland";"IRL";"1972";"5682"
"Agricultural land";"FAO-6610-5110";"Malta";"MLT";"1972";"14"
"Agricultural land";"FAO-6610-5110";"Myanmar";"MMR";"1972";"10805"
"Agricultural land";"FAO-6610-5110";"Singapore";"SGP";"1972";"11"
"Agricultural land";"FAO-6610-5110";"Tuvalu";"TUV";"1972";"2"
"Agricultural land";"FAO-6610-5110";"Taiwan";"TWN";"1972";"899"
"Agricultural land";"FAO-6610-5110";"British Virgin Islands";"VGB";"1972";"8"
"Agricultural land";"FAO-6610-5110";"Vanuatu";"VUT";"1972";"120"
"Agricultural land";"FAO-6610-5110";"Bolivia";"BOL";"1972";"31270"
"Agricultural land";"FAO-6610-5110";"Cyprus";"CYP";"1972";"394"
"Agricultural land";"FAO-6610-5110";"Nepal";"NPL";"1972";"3822"
"Agricultural land";"FAO-6610-5110";"Panama";"PAN";"1972";"1743"
"Agricultural land";"FAO-6610-5110";"Peru";"PER";"1972";"18272"
"Agricultural land";"FAO-6610-5110";"Andorra";"AND";"1972";"25"
"Agricultural land";"FAO-6610-5110";"Kuwait";"KWT";"1972";"135"
"Agricultural land";"FAO-6610-5110";"Aruba";"ABW";"1972";"2"
"Agricultural land";"FAO-6610-5110";"Djibouti";"DJI";"1972";"1301"
"Agricultural land";"FAO-6610-5110";"Denmark";"DNK";"1972";"2956"
"Agricultural land";"FAO-6610-5110";"French Guiana";"GUF";"1972";"7"
"Agricultural land";"FAO-6610-5110";"Lesotho";"LSO";"1972";"2359"
"Agricultural land";"FAO-6610-5110";"Vietnam";"VNM";"1972";"6447"
"Agricultural land";"FAO-6610-5110";"Rwanda";"RWA";"1972";"1508"
"Agricultural land";"FAO-6610-5110";"Chad";"TCD";"1972";"47900"
"Agricultural land";"FAO-6610-5110";"Burkina Faso";"BFA";"1972";"8302"
"Agricultural land";"FAO-6610-5110";"Oman";"OMN";"1972";"1044"
"Agricultural land";"FAO-6610-5110";"Barbados";"BRB";"1972";"19"
"Agricultural land";"FAO-6610-5110";"Falkland Islands";"FLK";"1972";"1200"
"Agricultural land";"FAO-6610-5110";"Jamaica";"JAM";"1972";"507"
"Agricultural land";"FAO-6610-5110";"Sweden";"SWE";"1972";"3734"
"Agricultural land";"FAO-6610-5110";"Finland";"FIN";"1972";"2613.7"
"Agricultural land";"FAO-6610-5110";"New Zealand";"NZL";"1972";"16061"
"Agricultural land";"FAO-6610-5110";"Burundi";"BDI";"1972";"1906"
"Agricultural land";"FAO-6610-5110";"Chile";"CHL";"1972";"15600"
"Agricultural land";"FAO-6610-5110";"Tokelau";"TKL";"1972";"0.4"
"Agricultural land";"FAO-6610-5110";"Ecuador";"ECU";"1972";"4975"
"Agricultural land";"FAO-6610-5110";"Central African Republic";"CAF";"1972";"4850"
"Agricultural land";"FAO-6610-5110";"Democratic Republic of the Congo";"COD";"1972";"25450"
"Agricultural land";"FAO-6610-5110";"Cook Islands";"COK";"1972";"6"
"Agricultural land";"FAO-6610-5110";"Guinea-Bissau";"GNB";"1972";"1368"
"Agricultural land";"FAO-6610-5110";"Greece";"GRC";"1972";"9160"
"Agricultural land";"FAO-6610-5110";"Guam";"GUM";"1972";"17"
"Agricultural land";"FAO-6610-5110";"Jordan";"JOR";"1972";"1109"
"Agricultural land";"FAO-6610-5110";"Uganda";"UGA";"1972";"10100"
"Agricultural land";"FAO-6610-5110";"United Arab Emirates";"ARE";"1972";"212"
"Agricultural land";"FAO-6610-5110";"Cayman Islands";"CYM";"1972";"2.7"
"Agricultural land";"FAO-6610-5110";"Israel";"ISR";"1972";"527"
"Agricultural land";"FAO-6610-5110";"Romania";"ROU";"1972";"14943"
"Agricultural land";"FAO-6610-5110";"Senegal";"SEN";"1972";"8946"
"Agricultural land";"FAO-6610-5110";"Saint Vincent and the Grenadines";"VCT";"1972";"11"
"Agricultural land";"FAO-6610-5110";"Zambia";"ZMB";"1972";"20251"
"Agricultural land";"FAO-6610-5110";"Colombia";"COL";"1972";"45068"
"Agricultural land";"FAO-6610-5110";"Greenland";"GRL";"1972";"235"
"Agricultural land";"FAO-6610-5110";"Saint Lucia";"LCA";"1972";"20"
"Agricultural land";"FAO-6610-5110";"Sri Lanka";"LKA";"1972";"2345"
"Agricultural land";"FAO-6610-5110";"Mexico";"MEX";"1972";"97150"
"Agricultural land";"FAO-6610-5110";"Norway";"NOR";"1972";"910"
"Agricultural land";"FAO-6610-5110";"El Salvador";"SLV";"1972";"1281"
"Agricultural land";"FAO-6610-5110";"Germany";"DEU";"1972";"18949"
"Agricultural land";"FAO-6610-5110";"Saint Pierre and Miquelon";"SPM";"1972";"3"
"Agricultural land";"FAO-6610-5110";"Seychelles";"SYC";"1972";"5"
"Agricultural land";"FAO-6610-5110";"Tunisia";"TUN";"1972";"8947"
"Agricultural land";"FAO-6610-5110";"Albania";"ALB";"1972";"1174"
"Agricultural land";"FAO-6610-5110";"Tonga";"TON";"1972";"33"
"Agricultural land";"FAO-6610-5110";"Mozambique";"MOZ";"1972";"47028"
"Agricultural land";"FAO-6610-5110";"Antigua and Barbuda";"ATG";"1972";"7"
"Agricultural land";"FAO-6610-5110";"Nicaragua";"NIC";"1972";"3610"
"Agricultural land";"FAO-6610-5110";"Timor-Leste";"TLS";"1972";"245"
"Agricultural land";"FAO-6610-5110";"Indonesia";"IDN";"1972";"38350"
"Agricultural land";"FAO-6610-5110";"Libya";"LBY";"1972";"13438"
"Agricultural land";"FAO-6610-5110";"Nigeria";"NGA";"1972";"55150"
"Agricultural land";"FAO-6610-5110";"Paraguay";"PRY";"1972";"11618"
"Agricultural land";"FAO-6610-5110";"Tanzania";"TZA";"1972";"29000"
"Agricultural land";"FAO-6610-5110";"Bhutan";"BTN";"1972";"385"
"Agricultural land";"FAO-6610-5110";"Martinique";"MTQ";"1972";"38"
"Agricultural land";"FAO-6610-5110";"Mauritius";"MUS";"1972";"113"
"Agricultural land";"FAO-6610-5110";"Puerto Rico";"PRI";"1972";"515"
"Agricultural land";"FAO-6610-5110";"Palestine";"PSE";"1972";"368"
"Agricultural land";"FAO-6610-5110";"Liberia";"LBR";"1972";"2571"
"Agricultural land";"FAO-6610-5110";"Solomon Islands";"SLB";"1972";"55"
"Agricultural land";"FAO-6610-5110";"Isle of Man";"IMN";"1972";"32"
"Agricultural land";"FAO-6610-5110";"Afghanistan";"AFG";"1972";"38046"
"Agricultural land";"FAO-6610-5110";"Suriname";"SUR";"1972";"53"
"Agricultural land";"FAO-6610-5110";"Wallis and Futuna Islands";"WLF";"1972";"4"
"Agricultural land";"FAO-6610-5110";"Iceland";"ISL";"1972";"1981"
"Agricultural land";"FAO-6610-5110";"Australia";"AUS";"1972";"499815"
"Agricultural land";"FAO-6610-5110";"Ivory Coast";"CIV";"1972";"16310"
"Agricultural land";"FAO-6610-5110";"Kiribati";"KIR";"1972";"38"
"Agricultural land";"FAO-6610-5110";"Mayotte";"MYT";"1972";"16.02"
"Agricultural land";"FAO-6610-5110";"Philippines";"PHL";"1972";"8430"
"Agricultural land";"FAO-6610-5110";"Turks and Caicos Islands";"TCA";"1972";"1"
"Agricultural land";"FAO-6610-5110";"United States of America";"USA";"1972";"432300"
"Agricultural land";"FAO-6610-5110";"Somalia";"SOM";"1972";"43960"
"Agricultural land";"FAO-6610-5110";"Italy";"ITA";"1972";"17508"
"Agricultural land";"FAO-6610-5110";"Papua New Guinea";"PNG";"1972";"679"
"Agricultural land";"FAO-6610-5110";"Haiti";"HTI";"1972";"1584"
"Agricultural land";"FAO-6610-5110";"Costa Rica";"CRI";"1972";"1887"
"Agricultural land";"FAO-6610-5110";"Syrian Arab Republic";"SYR";"1972";"14161"
"Agricultural land";"FAO-6610-5110";"Ghana";"GHA";"1972";"11700"
"Agricultural land";"FAO-6610-5110";"Benin";"BEN";"1972";"1807"
"Agricultural land";"FAO-6610-5110";"Lao";"LAO";"1972";"1512"
"Agricultural land";"FAO-6610-5110";"Eswatini";"SWZ";"1972";"1513"
"Agricultural land";"FAO-6610-5110";"Togo";"TGO";"1972";"2880"
"Agricultural land";"FAO-6610-5110";"Turkey";"TUR";"1972";"38826"
"Agricultural land";"FAO-6610-5110";"Canada";"CAN";"1972";"63050"
"Agricultural land";"FAO-6610-5110";"Cuba";"CUB";"1972";"5581"
"Agricultural land";"FAO-6610-5110";"Saint Kitts and Nevis";"KNA";"1972";"15"
"Agricultural land";"FAO-6610-5110";"Mali";"MLI";"1972";"31778"
"Agricultural land";"FAO-6610-5110";"Bangladesh";"BGD";"1972";"9991"
"Agricultural land";"FAO-6610-5110";"Grenada";"GRD";"1972";"20"
"Agricultural land";"FAO-6610-5110";"Thailand";"THA";"1972";"15230"
"Agricultural land";"FAO-6610-5110";"Equatorial Guinea";"GNQ";"1972";"334"
"Agricultural land";"FAO-6610-5110";"Mongolia";"MNG";"1972";"140683"
"Agricultural land";"FAO-6610-5110";"Malaysia";"MYS";"1972";"4080.03"
"Agricultural land";"FAO-6610-5110";"Honduras";"HND";"1972";"3080"
"Agricultural land";"FAO-6610-5110";"Iran";"IRN";"1972";"60800"
"Agricultural land";"FAO-6610-5110";"Democratic People's Republic of Korea";"PRK";"1972";"2380"
"Agricultural land";"FAO-6610-5110";"Botswana";"BWA";"1972";"26002"
"Agricultural land";"FAO-6610-5110";"France";"FRA";"1972";"32515"
"Agricultural land";"FAO-6610-5110";"Guyana";"GUY";"1972";"1374"
"Agricultural land";"FAO-6610-5110";"Saint Helena, Ascension and Tristan da Cunha";"SHN";"1972";"10"
"Agricultural land";"FAO-6610-5110";"Zimbabwe";"ZWE";"1972";"11900"
"Agricultural land";"FAO-6610-5110";"Brazil";"BRA";"1972";"197340"
"Agricultural land";"FAO-6610-5110";"Algeria";"DZA";"1972";"45396"
"Agricultural land";"FAO-6610-5110";"Mauritania";"MRT";"1972";"39493"
"Agricultural land";"FAO-6610-5110";"Poland";"POL";"1972";"19371"
"Agricultural land";"FAO-6610-5110";"Bulgaria";"BGR";"1972";"6022"
"Agricultural land";"FAO-6610-5110";"Guatemala";"GTM";"1972";"2800"
"Agricultural land";"FAO-6610-5110";"Niger";"NER";"1972";"31177"
"Agricultural land";"FAO-6610-5110";"Portugal";"PRT";"1972";"3941"
"Agricultural land";"FAO-6610-5110";"Maldives";"MDV";"1972";"6"
"Agricultural land";"FAO-6610-5110";"Pakistan";"PAK";"1972";"35505"
"Agricultural land";"FAO-6610-5110";"Qatar";"QAT";"1972";"51"
"Agricultural land";"FAO-6610-5110";"Republic of Korea";"KOR";"1972";"2270"
"Agricultural land";"FAO-6610-5110";"Bahrain";"BHR";"1972";"7"
"Agricultural land";"FAO-6610-5110";"China";"CHN";"1972";"384781"
"Agricultural land";"FAO-6610-5110";"Hungary";"HUN";"1972";"6846"
"Agricultural land";"FAO-6610-5110";"Iraq";"IRQ";"1972";"9160"
"Agricultural land";"FAO-6610-5110";"Japan";"JPN";"1972";"6484"
"Agricultural land";"FAO-6610-5110";"Cambodia";"KHM";"1972";"2450"
"Agricultural land";"FAO-6610-5110";"Morocco";"MAR";"1972";"26170"
"Agricultural land";"FAO-6610-5110";"Sao Tome and Principe";"STP";"1972";"37"
"Agricultural land";"FAO-6610-5110";"South Africa";"ZAF";"1972";"95195"
"Agricultural land";"FAO-6610-5110";"Argentina";"ARG";"1972";"129028"
"Agricultural land";"FAO-6610-5110";"Dominican Republic";"DOM";"1972";"2370"
"Agricultural land";"FAO-6610-5110";"Faroe Islands";"FRO";"1972";"3"
"Agricultural land";"FAO-6610-5110";"Kenya";"KEN";"1972";"25255"
"Agricultural land";"FAO-6610-5110";"Sierra Leone";"SLE";"1972";"2674"
"Agricultural land";"FAO-6610-5110";"Trinidad and Tobago";"TTO";"1972";"101"
"Agricultural land";"FAO-6610-5110";"Venezuela";"VEN";"1972";"20065"
"Agricultural land";"FAO-6610-5110";"United States Virgin Islands";"VIR";"1972";"15"
"Agricultural land";"FAO-6610-5110";"Cameroon";"CMR";"1972";"8095"
"Agricultural land";"FAO-6610-5110";"United Kingdom";"GBR";"1972";"18756"
"Agricultural land";"FAO-6610-5110";"French Polynesia";"PYF";"1972";"44"
"Agricultural land";"FAO-6610-5110";"Nauru";"NRU";"1972";"0.4"
"Agricultural land";"FAO-6610-5110";"Bermuda";"BMU";"1972";"0.3"
"Agricultural land";"FAO-6610-5110";"Dominica";"DMA";"1972";"19"
"Agricultural land";"FAO-6610-5110";"Western Sahara";"ESH";"1972";"5002"
"Agricultural land";"FAO-6610-5110";"Gambia";"GMB";"1972";"542"
"Agricultural land";"FAO-6610-5110";"Namibia";"NAM";"1972";"38653"
"Agricultural land";"FAO-6610-5110";"Guinea";"GIN";"1972";"14381"
