land_type,county,year,region,number,average_area,total_volume_eur,price_min,price_max,price_per_unit_min,price_per_unit_max,price_per_unit_median,avg_price_eur,standard_deviation
Forest land,Viljandi maakond,2012,Viljandi vald,54,9.0,1023659,608,78800,72.04,6666.67,1715.17,2306.88,1568.74
Forest land,Võru maakond,2012,Antsla vald,11,6.5,176745,500,46000,103.95,6309.15,2513.66,2740.39,1942.06
Forest land,Võru maakond,2012,Rõuge vald,27,7.5,488667,1500,54604,105.71,9354.84,2000.32,2841.16,2391.86
Forest land,Võru maakond,2012,Setomaa vald,50,5.5,578960,320,50000,67.94,9090.91,1598.52,2185.94,2012.56
Forest land,Võru maakond,2012,Võru vald,45,6.3,868019,500,115000,173.75,9113.92,2527.78,2746.24,2241.14
Forest land,Harju maakond,2013,Anija vald,12,11.3,368660,1000,205000,362.32,4201.68,1889.22,1978.52,1322.23
Forest land,Harju maakond,2013,Harku vald,5,7.8,151617,8867,67000,1150.06,5736.3,4166.67,3674.65,1691.09
Forest land,Harju maakond,2013,Jõelähtme vald,10,7.4,180102,1500,41500,396.83,7014.49,2279.35,2675.14,1813.01
Forest land,Harju maakond,2013,Kose vald,31,8.7,743808,686,67555,322.07,9052.39,2646.76,3145.97,2197.76
Forest land,Harju maakond,2013,Kuusalu vald,24,7.4,615368,3120,73200,475.89,9924.05,3556.49,4055.3,2483.83
Forest land,Harju maakond,2013,Lääne-Harju vald,41,8.4,744520,1000,57600,335.57,9683.85,1621.62,2541.38,2434.83
Forest land,Harju maakond,2013,Rae vald,7,10.5,117477,1850,44826,690.3,2487.57,1251.46,1481.11,570.31
Forest land,Harju maakond,2013,Saku vald,5,5.8,98900,8196,36900,2506.11,6258.02,2806.85,3616.51,1543.5
Forest land,Harju maakond,2013,Saue vald,32,12.6,970547,1000,157897,228.83,6955.23,1726.8,2535.78,1875.75
Forest land,Hiiu maakond,2013,Hiiumaa vald,198,8.2,3363049,400,110000,107.82,9598.72,2060.9,2255.7,1250.87
Forest land,Ida-Viru maakond,2013,Alutaguse vald,74,11.0,1475180,502,110500,127.73,6927.83,1574.89,2012.85,1632.47
Forest land,Ida-Viru maakond,2013,Lüganuse vald,27,5.9,328540,1000,51000,312.5,9426.99,1768.49,2165.22,1835.34
Forest land,Ida-Viru maakond,2013,Narva-Jõesuu linn,10,11.1,531038,7000,156000,1576.58,9454.55,6044.85,5387.01,2968.17
Forest land,Ida-Viru maakond,2013,Toila vald,11,9.5,236426,3000,74100,370.1,6083.74,2212.39,2258.96,1551.32
Forest land,Jõgeva maakond,2013,Jõgeva vald,88,9.7,1750998,600,94600,148.59,8658.01,1675.77,2124.67,1730.76
Forest land,Jõgeva maakond,2013,Mustvee vald,45,8.3,765267,1500,105000,125.98,6238.86,1657.06,1935.58,1409.14
Forest land,Jõgeva maakond,2013,Põltsamaa vald,37,8.3,474130,2000,74290,367.2,4846.05,1413.43,1667.28,1094.2
Forest land,Järva maakond,2013,Järva vald,109,8.4,1857376,284,138000,140.59,5502.06,1699.03,1940.65,1276.15
Forest land,Järva maakond,2013,Paide linn,16,11.0,221915,1000,41000,297.62,2606.64,1130.87,1157.23,689.35
Forest land,Järva maakond,2013,Türi vald,77,11.3,1646286,330,139000,111.61,6571.43,1372.55,1996.55,1641.95
Forest land,Lääne maakond,2013,Haapsalu linn,24,10.5,435049,1300,83000,567.69,6587.3,1436.69,1757.08,1374.45
Forest land,Lääne maakond,2013,Lääne-Nigula vald,123,13.1,3670532,500,706310,217.39,8565.22,1805.87,1949.71,1423.36
Forest land,Lääne maakond,2013,Vormsi vald,8,8.4,141613,5460,52111,556.98,5471.38,1827.26,2310.76,1691.95
Forest land,Lääne-Viru maakond,2013,Haljala vald,35,8.6,617477,1000,64326,189.75,5961.97,2045.37,2227.13,1549.98
Forest land,Lääne-Viru maakond,2013,Kadrina vald,29,11.0,1006876,638,332500,218.32,9366.2,798.72,1989.95,2232.24
Forest land,Lääne-Viru maakond,2013,Rakvere vald,7,8.9,170928,3080,97000,270.64,6680.44,2886.39,2877.45,2727.91
Forest land,Lääne-Viru maakond,2013,Tapa vald,28,8.5,441120,2000,88000,190.66,6250.0,938.22,1916.39,1806.19
Forest land,Lääne-Viru maakond,2013,Vinni vald,58,8.8,1271825,1000,81290,163.93,9166.67,2006.19,2487.96,1942.58
Forest land,Lääne-Viru maakond,2013,Viru-Nigula vald,16,9.6,264184,1300,35000,241.24,4906.92,1898.09,2115.61,1525.08
Forest land,Lääne-Viru maakond,2013,Väike-Maarja vald,37,8.2,597843,500,75374,170.07,9953.34,1566.0,2149.71,2070.39
Forest land,Põlva maakond,2013,Kanepi vald,27,8.8,622011,500,113000,120.19,8025.57,1976.47,2594.9,1927.39
Forest land,Põlva maakond,2013,Põlva vald,47,7.0,765097,450,48500,110.02,9619.95,1349.35,2860.49,2918.28
Forest land,Põlva maakond,2013,Räpina vald,18,6.7,308010,460,49000,135.29,7686.4,2395.47,2519.8,1973.89
Forest land,Pärnu maakond,2013,Häädemeeste vald,5,6.8,76455,2600,38200,1130.43,3915.18,2051.28,2268.43,1013.59
Forest land,Pärnu maakond,2013,Lääneranna vald,67,9.1,1270066,1700,62000,337.08,10000.0,1672.51,2375.21,1947.56
Forest land,Pärnu maakond,2013,Põhja-Pärnumaa vald,32,9.3,720608,1700,90475,230.09,8695.65,2016.95,2534.85,1955.59
Forest land,Pärnu maakond,2013,Pärnu linn,31,8.3,575222,1500,110000,230.06,8124.08,1482.83,2290.49,2170.02
Forest land,Pärnu maakond,2013,Saarde vald,14,7.6,214465,500,100500,230.41,8984.62,1185.72,2040.09,2453.94
Forest land,Pärnu maakond,2013,Tori vald,16,10.7,437593,2000,95000,222.22,6882.59,2018.23,2604.22,2185.6
Forest land,Rapla maakond,2013,Kehtna vald,20,12.3,518041,2000,76800,229.62,8536.59,2346.04,2524.11,2154.42
Forest land,Rapla maakond,2013,Kohila vald,15,8.9,433084,3470,60000,691.24,7857.14,3596.77,3636.19,2239.57
Forest land,Rapla maakond,2013,Märjamaa vald,82,9.2,1678759,1000,132000,252.53,9523.81,1847.55,2371.24,1774.89
Forest land,Rapla maakond,2013,Rapla vald,52,9.9,1145627,500,94800,139.53,5696.2,1948.68,2115.97,1117.95
Forest land,Saare maakond,2013,Muhu vald,16,4.5,242894,550,72949,245.54,9598.55,2551.92,2742.0,2112.32
Forest land,Saare maakond,2013,Saaremaa vald,436,8.6,8187202,500,135000,112.23,8219.18,1896.57,2138.53,1209.11
Forest land,Tartu maakond,2013,Elva vald,26,6.2,491804,2000,121590,351.12,8461.38,2844.06,3061.64,2054.52
Forest land,Tartu maakond,2013,Kastre vald,19,8.3,508590,1000,134000,137.17,8023.95,2015.33,2838.95,2528.9
Forest land,Tartu maakond,2013,Luunja vald,5,5.3,135800,2000,57000,512.82,9743.59,4083.2,5031.96,3681.89
Forest land,Tartu maakond,2013,Nõo vald,6,10.8,147000,1000,108000,370.37,3517.92,1121.59,1417.8,1191.58
Forest land,Tartu maakond,2013,Peipsiääre vald,31,8.1,496999,1200,134190,379.75,6250.0,1816.09,2084.36,1542.54
Forest land,Tartu maakond,2013,Tartu linn,8,9.8,248500,5050,113200,500.0,9215.69,2345.24,3807.29,3636.69
Forest land,Tartu maakond,2013,Tartu vald,20,6.7,274574,2000,35000,671.14,4914.29,1783.93,2293.8,1449.41
Forest land,Valga maakond,2013,Otepää vald,19,9.4,612350,1200,126100,545.45,8642.91,3432.14,3312.84,2082.0
Forest land,Valga maakond,2013,Tõrva vald,39,12.5,890275,1250,93000,410.96,8462.24,1485.64,2000.41,1788.66
Forest land,Valga maakond,2013,Valga vald,26,12.5,1178970,1500,243500,398.8,8365.02,3102.27,3712.56,2518.68
Forest land,Viljandi maakond,2013,Mulgi vald,40,8.0,699337,2000,142000,206.4,6206.9,1717.0,2128.44,1587.59
Forest land,Viljandi maakond,2013,Põhja-Sakala vald,50,12.0,1812071,460,400000,148.39,9568.35,2475.0,2948.14,2079.69
Forest land,Viljandi maakond,2013,Viljandi vald,58,8.9,1292232,600,82000,166.67,7596.89,2211.96,2439.98,1614.01
Forest land,Võru maakond,2013,Antsla vald,13,13.9,765752,2400,117000,454.55,7975.46,3713.11,4016.53,2425.49
Forest land,Võru maakond,2013,Rõuge vald,31,8.6,809229,650,178000,243.9,9216.59,1837.84,2650.29,2362.33
Forest land,Võru maakond,2013,Setomaa vald,68,6.2,1455224,460,140000,157.23,10000.0,1871.08,3293.07,3300.8
Forest land,Võru maakond,2013,Võru vald,47,5.6,735150,460,84852,200.0,9791.67,1566.27,2964.59,3022.17
Forest land,Harju maakond,2014,Anija vald,28,14.0,812078,2000,120000,279.72,6205.67,1533.75,2051.74,1413.69
Forest land,Harju maakond,2014,Harku vald,5,8.2,103750,6100,33250,913.17,4716.31,1893.38,2615.72,1544.51
Forest land,Harju maakond,2014,Jõelähtme vald,8,7.5,182107,8800,49200,2000.0,6909.18,3037.56,3990.4,1967.27
Forest land,Harju maakond,2014,Kiili vald,5,7.9,139200,11500,60200,2169.37,12758.62,4531.25,5766.37,4058.49
Forest land,Harju maakond,2014,Kose vald,32,7.1,737636,2000,67500,403.56,7461.99,2402.3,3291.62,2233.82
Forest land,Harju maakond,2014,Kuusalu vald,22,5.6,353731,1300,34700,400.0,9935.9,2795.57,3238.45,2550.91
Forest land,Harju maakond,2014,Lääne-Harju vald,28,8.6,615680,400,87300,148.7,9587.73,2228.3,2559.61,2056.68
Forest land,Harju maakond,2014,Saku vald,13,11.2,334085,3500,45500,513.2,8000.0,2419.35,2940.98,2044.03
Forest land,Harju maakond,2014,Saue vald,47,10.3,1080230,3000,182000,505.42,6692.16,1930.69,2172.48,1231.91
Forest land,Hiiu maakond,2014,Hiiumaa vald,179,8.1,3307388,300,147500,108.7,7876.45,2052.63,2331.77,1655.26
Forest land,Ida-Viru maakond,2014,Alutaguse vald,76,12.2,1506364,480,165360,107.62,7060.52,1331.21,1897.92,1613.94
Forest land,Ida-Viru maakond,2014,Jõhvi vald,19,7.2,287526,4000,38150,747.33,5489.21,1607.72,2078.86,1392.95
Forest land,Ida-Viru maakond,2014,Lüganuse vald,30,6.8,411901,1650,41380,260.25,5303.03,1867.99,2143.89,1507.06
Forest land,Ida-Viru maakond,2014,Narva-Jõesuu linn,13,15.9,358728,1400,62008,410.56,3807.98,2245.51,2024.36,1185.58
Forest land,Ida-Viru maakond,2014,Toila vald,6,7.9,96900,2500,31000,1086.96,4423.68,1838.71,2093.1,1237.3
Forest land,Jõgeva maakond,2014,Jõgeva vald,123,10.7,3260435,1100,247560,134.12,10211.03,1892.86,2425.01,1729.42
Forest land,Jõgeva maakond,2014,Mustvee vald,69,6.8,1128639,1080,112000,205.15,10769.23,1582.28,2378.36,2214.88
Forest land,Jõgeva maakond,2014,Põltsamaa vald,133,11.5,3592923,1188,246840,269.66,7214.08,1489.76,2122.52,1601.1
Forest land,Järva maakond,2014,Järva vald,170,10.0,3249207,500,100000,150.0,11764.71,1480.23,2004.52,1652.46
Forest land,Järva maakond,2014,Paide linn,28,10.3,629223,1000,85500,124.38,3966.94,2181.22,2222.29,1162.82
Forest land,Järva maakond,2014,Türi vald,135,10.5,3489735,480,204412,169.49,10800.0,1607.72,2305.19,1880.45
Forest land,Lääne maakond,2014,Haapsalu linn,18,8.5,227605,1732,40440,330.53,6618.66,1230.58,1837.75,1589.49
Forest land,Lääne maakond,2014,Lääne-Nigula vald,101,11.9,2183238,640,126240,230.08,9067.8,1585.45,1930.66,1519.9
Forest land,Lääne maakond,2014,Vormsi vald,6,5.9,50140,4500,14500,722.89,2603.23,1215.24,1539.42,809.41
Forest land,Lääne-Viru maakond,2014,Haljala vald,24,9.3,441781,600,80000,113.85,10526.32,1365.1,2143.04,2294.92
Forest land,Lääne-Viru maakond,2014,Kadrina vald,19,8.2,282912,3000,46300,458.02,5000.0,1312.63,1735.05,1169.32
Forest land,Lääne-Viru maakond,2014,Rakvere vald,14,9.7,274740,1000,55000,223.21,6951.22,1560.03,2389.24,2089.86
Forest land,Lääne-Viru maakond,2014,Tapa vald,45,11.0,874734,1300,164500,190.66,5940.59,1250.0,1811.8,1534.39
Forest land,Lääne-Viru maakond,2014,Vinni vald,114,9.1,2079211,300,150840,115.38,11714.29,1284.23,1935.49,1935.5
Forest land,Lääne-Viru maakond,2014,Viru-Nigula vald,20,11.0,556196,720,146500,230.15,7829.18,1374.96,2185.03,2052.03
Forest land,Lääne-Viru maakond,2014,Väike-Maarja vald,57,9.0,1065265,800,89040,178.57,7600.0,1928.7,2129.1,1605.16
Forest land,Põlva maakond,2014,Kanepi vald,31,8.4,802571,1100,130000,423.08,12537.76,2448.28,3519.91,3002.46
Forest land,Põlva maakond,2014,Põlva vald,39,5.9,677524,1100,71000,379.31,12500.0,1884.06,3055.26,3002.34
Forest land,Põlva maakond,2014,Räpina vald,18,6.2,332590,1600,55380,271.37,10000.0,2151.56,3110.03,2899.28
Forest land,Pärnu maakond,2014,Häädemeeste vald,10,10.6,341467,2160,115000,344.7,8709.68,3222.35,3770.55,2681.31
Forest land,Pärnu maakond,2014,Lääneranna vald,60,9.6,1182289,1000,75600,201.21,11904.76,1661.49,2191.7,1989.2
Forest land,Pärnu maakond,2014,Põhja-Pärnumaa vald,47,11.6,1113341,1200,100000,111.11,7071.7,1887.14,2201.84,1707.78
Forest land,Pärnu maakond,2014,Pärnu linn,59,7.4,824168,1000,80280,363.64,9242.42,1657.46,2007.39,1678.69
Forest land,Pärnu maakond,2014,Saarde vald,22,10.5,675180,1150,230000,234.69,7563.3,2076.82,2641.92,1837.67
Forest land,Pärnu maakond,2014,Tori vald,35,10.5,913760,1836,141000,341.09,12916.67,2005.87,2694.67,2381.04
Forest land,Rapla maakond,2014,Kehtna vald,23,11.5,806964,4000,80000,615.38,10000.0,2556.05,3637.69,2544.65
Forest land,Rapla maakond,2014,Kohila vald,19,8.4,465122,2500,81200,346.74,5171.97,2000.0,2477.73,1681.85
Forest land,Rapla maakond,2014,Märjamaa vald,115,9.9,2828628,1000,200000,230.04,8099.32,2051.79,2445.07,1584.54
Forest land,Rapla maakond,2014,Rapla vald,61,9.6,1337368,715,84000,167.65,7558.14,2102.8,2319.91,1671.69
Forest land,Saare maakond,2014,Muhu vald,29,5.3,452005,2300,50000,871.21,9920.63,2486.28,2940.4,1952.91
Forest land,Saare maakond,2014,Saaremaa vald,318,8.0,6639788,380,130000,100.0,12871.29,2139.69,2735.83,1918.65
Forest land,Tartu maakond,2014,Elva vald,37,8.1,961038,1800,189000,352.94,10162.77,1866.67,2930.68,2675.02
Forest land,Tartu maakond,2014,Kambja vald,10,8.2,217085,3000,90000,628.93,9090.91,1530.28,3024.17,2998.77
Forest land,Tartu maakond,2014,Kastre vald,29,10.9,1096520,1500,255000,499.52,10642.86,3070.18,3350.8,2527.32
Forest land,Tartu maakond,2014,Luunja vald,7,6.5,227490,3000,70000,681.82,12750.46,4806.45,5602.5,4180.73
Forest land,Tartu maakond,2014,Nõo vald,8,5.9,151800,3700,50000,1250.0,12500.0,2240.62,3711.16,3722.34
Forest land,Tartu maakond,2014,Peipsiääre vald,78,8.6,2206802,2300,372000,251.16,10526.32,2659.81,3130.27,2072.58
Forest land,Tartu maakond,2014,Tartu vald,54,8.7,1113217,1100,144600,305.56,7570.68,1707.88,2237.36,1809.19
Forest land,Valga maakond,2014,Otepää vald,23,14.0,594447,2300,69662,442.31,4798.96,1568.63,1950.75,1135.07
Forest land,Valga maakond,2014,Tõrva vald,37,11.2,828200,1550,90000,125.0,9885.06,1795.46,2233.82,1819.75
Forest land,Valga maakond,2014,Valga vald,16,9.0,435141,4400,115000,654.79,8333.33,1908.72,3227.48,2780.85
Forest land,Viljandi maakond,2014,Mulgi vald,60,8.2,911702,1840,55000,132.74,10612.24,1599.14,2236.51,1954.1
Forest land,Viljandi maakond,2014,Põhja-Sakala vald,59,11.2,1575214,500,120000,245.06,7446.15,1855.29,2370.76,1707.81
Forest land,Viljandi maakond,2014,Viljandi vald,136,9.9,2724446,1000,181920,280.9,9793.1,1535.68,2284.2,1786.14
Forest land,Võru maakond,2014,Antsla vald,19,8.1,674275,1900,166305,532.21,10848.34,4166.67,4309.43,2927.17
Forest land,Võru maakond,2014,Rõuge vald,23,13.3,902972,1000,107000,142.86,9205.43,3154.17,3214.57,2239.28
Forest land,Võru maakond,2014,Setomaa vald,57,6.8,1700943,500,260000,108.7,12016.02,1952.05,3804.91,3456.08
Forest land,Võru maakond,2014,Võru vald,55,6.9,1255883,1500,135000,259.74,12931.03,2480.92,3786.22,2974.29
Forest land,Harju maakond,2015,Anija vald,22,8.2,555437,1660,66100,500.0,10020.04,3152.78,3534.69,2457.06
Forest land,Harju maakond,2015,Jõelähtme vald,10,6.0,115053,2000,26661,518.13,4534.18,1700.68,1892.03,1208.04
Forest land,Harju maakond,2015,Kose vald,42,7.8,626539,500,73000,100.0,7216.49,1195.31,2088.07,1872.76
Forest land,Harju maakond,2015,Kuusalu vald,28,7.5,496253,4000,48000,168.78,6948.64,2183.75,2941.66,1885.11
Forest land,Harju maakond,2015,Lääne-Harju vald,40,8.3,720253,735,96623,287.84,5527.43,2578.59,2425.32,1514.05
Forest land,Harju maakond,2015,Raasiku vald,10,9.5,152700,3500,40000,772.2,4129.79,1712.36,1967.62,1104.07
Forest land,Harju maakond,2015,Rae vald,7,20.9,278100,7300,130000,1338.27,10344.83,2722.94,3537.54,3055.86
Forest land,Harju maakond,2015,Saku vald,15,7.8,342448,3570,70000,764.53,9789.53,3095.98,3539.27,2161.77
Forest land,Harju maakond,2015,Saue vald,39,14.2,849411,1500,97405,204.08,6153.85,2014.65,2416.31,1741.49
Forest land,Hiiu maakond,2015,Hiiumaa vald,65,6.4,921948,1100,65000,237.23,8771.93,1891.49,2280.57,1689.54
Forest land,Ida-Viru maakond,2015,Alutaguse vald,90,10.3,2217880,1000,142000,235.29,11556.68,1442.7,2374.79,2254.82
Forest land,Ida-Viru maakond,2015,Lüganuse vald,26,6.6,458244,2000,60000,441.5,4894.43,2100.35,2477.37,1405.56
Forest land,Ida-Viru maakond,2015,Narva-Jõesuu linn,10,8.1,149350,1000,29000,282.65,9322.03,1828.04,2449.56,2677.98
Forest land,Ida-Viru maakond,2015,Toila vald,11,12.3,149700,2000,87000,110.05,2257.34,786.89,1087.35,797.26
Forest land,Jõgeva maakond,2015,Jõgeva vald,85,7.6,1529077,2000,82500,445.24,9450.17,2071.43,2591.72,1825.74
Forest land,Jõgeva maakond,2015,Mustvee vald,69,7.2,1114234,500,115000,178.57,10909.09,1497.36,2422.87,2419.24
Forest land,Jõgeva maakond,2015,Põltsamaa vald,44,7.6,750281,1500,71300,558.66,7395.5,1901.8,2224.36,1558.0
Forest land,Järva maakond,2015,Järva vald,106,8.2,1802711,1000,100000,301.59,7594.94,2100.31,2348.19,1599.52
Forest land,Järva maakond,2015,Paide linn,22,9.3,417586,1000,59000,211.44,5395.34,2088.34,2099.2,1376.48
Forest land,Järva maakond,2015,Türi vald,59,10.8,1338703,1500,133500,169.01,8695.65,1540.98,2374.35,2002.29
Forest land,Lääne maakond,2015,Haapsalu linn,34,6.6,347868,1800,26200,347.22,7380.07,1282.48,1768.86,1370.59
Forest land,Lääne maakond,2015,Lääne-Nigula vald,111,11.3,2380829,1000,139400,370.37,7692.31,1826.72,2032.66,1289.58
Forest land,Lääne maakond,2015,Vormsi vald,8,8.1,108710,5500,37990,574.11,2976.67,1559.71,1724.15,831.59
Forest land,Lääne-Viru maakond,2015,Haljala vald,20,10.6,341908,3000,56300,700.93,5332.41,1723.04,2148.36,1358.57
Forest land,Lääne-Viru maakond,2015,Kadrina vald,14,8.0,183501,3500,39000,498.89,6917.57,1225.53,2210.78,1965.94
Forest land,Lääne-Viru maakond,2015,Rakvere vald,12,5.3,192090,2500,33500,581.4,7562.08,2922.06,3104.53,1844.73
Forest land,Lääne-Viru maakond,2015,Tapa vald,33,10.3,769088,2000,141000,175.44,5974.03,2024.29,2202.34,1508.61
Forest land,Lääne-Viru maakond,2015,Vinni vald,72,9.7,1048860,900,73900,169.49,10000.0,1177.49,1769.78,1767.59
Forest land,Lääne-Viru maakond,2015,Viru-Nigula vald,21,5.7,289543,2100,65000,513.95,9701.49,1507.46,2443.03,2355.65
Forest land,Lääne-Viru maakond,2015,Väike-Maarja vald,53,9.1,1008173,1925,83130,418.16,6829.27,1845.02,2272.12,1569.07
Forest land,Põlva maakond,2015,Kanepi vald,26,6.8,386600,1000,50000,263.16,7019.5,1766.2,2477.48,1666.69
Forest land,Põlva maakond,2015,Põlva vald,27,7.9,546680,1000,90000,155.76,10639.88,1547.56,2701.8,2511.81
Forest land,Põlva maakond,2015,Räpina vald,16,6.8,253409,2500,55000,410.51,7255.94,1508.8,2327.38,1744.88
Forest land,Pärnu maakond,2015,Häädemeeste vald,22,8.8,421529,1000,60500,292.4,10791.37,1689.8,2686.26,2705.54
Forest land,Pärnu maakond,2015,Lääneranna vald,86,12.0,1972245,2040,149200,298.68,7327.59,1872.09,1955.31,1097.6
Forest land,Pärnu maakond,2015,Põhja-Pärnumaa vald,42,11.7,828870,3920,50000,481.93,5571.23,1530.79,1929.77,1135.8
Forest land,Pärnu maakond,2015,Pärnu linn,55,10.1,1258333,1260,177000,298.64,11945.39,1791.29,2606.95,2566.2
Forest land,Pärnu maakond,2015,Saarde vald,27,7.6,457524,900,50000,250.0,11904.76,1993.36,2560.67,2591.0
Forest land,Pärnu maakond,2015,Tori vald,43,11.5,1149192,3050,125550,478.86,10611.3,1957.14,2764.01,2197.24
Forest land,Rapla maakond,2015,Kehtna vald,38,12.1,635205,1500,55000,357.14,4356.24,1054.99,1339.02,832.16
Forest land,Rapla maakond,2015,Kohila vald,15,5.8,140700,1000,30000,425.53,7331.38,1008.58,1814.76,2058.15
Forest land,Rapla maakond,2015,Märjamaa vald,127,9.8,2800708,1500,100000,298.48,9459.46,1942.29,2378.66,1835.06
Forest land,Rapla maakond,2015,Rapla vald,65,9.1,999778,1560,92500,116.03,6228.96,1437.37,1824.83,1217.03
Forest land,Saare maakond,2015,Muhu vald,27,6.6,423070,3000,83300,478.87,6161.24,2068.97,2334.05,1453.24
Forest land,Saare maakond,2015,Saaremaa vald,287,7.2,5387246,1000,103800,107.53,9677.42,2251.49,2668.82,1698.94
Forest land,Tartu maakond,2015,Elva vald,33,10.8,865205,2000,120000,210.53,12249.44,2075.92,3188.45,3166.84
Forest land,Tartu maakond,2015,Kambja vald,8,5.1,61500,2000,16000,434.78,4434.37,1435.15,1677.08,1213.46
Forest land,Tartu maakond,2015,Kastre vald,31,7.5,686382,1000,88000,434.78,8765.78,2100.31,2626.25,2133.81
Forest land,Tartu maakond,2015,Nõo vald,14,5.2,255991,3900,58500,1000.0,9405.3,2091.86,3709.15,2893.14
Forest land,Tartu maakond,2015,Peipsiääre vald,48,8.0,985815,550,91400,206.77,10242.42,2330.6,2880.4,2219.33
Forest land,Tartu maakond,2015,Tartu vald,38,7.3,601987,1500,72000,279.33,6469.0,1852.38,2198.5,1569.24
Forest land,Valga maakond,2015,Otepää vald,13,8.7,243945,3500,37000,781.25,4069.77,2048.73,2237.88,1015.83
Forest land,Valga maakond,2015,Tõrva vald,53,13.6,1395324,3000,202000,422.54,8721.93,1228.75,2207.39,1809.44
Forest land,Valga maakond,2015,Valga vald,20,8.0,488090,1200,60000,157.27,11111.11,3828.99,3843.71,2821.04
Forest land,Viljandi maakond,2015,Mulgi vald,22,7.7,507934,1650,60000,300.0,11034.91,2207.58,3322.57,2965.11
Forest land,Viljandi maakond,2015,Põhja-Sakala vald,48,9.6,1281410,900,150000,290.32,6883.18,2213.33,2575.64,1910.36
Forest land,Viljandi maakond,2015,Viljandi vald,76,7.5,1053643,1000,71000,166.67,8552.63,1438.86,2092.72,1619.45
Forest land,Võru maakond,2015,Antsla vald,18,6.3,376531,1500,65500,417.83,9863.43,2905.63,3232.31,2465.06
Forest land,Võru maakond,2015,Rõuge vald,28,6.7,569987,1000,73000,273.97,6956.52,2382.82,2863.47,1831.57
Forest land,Võru maakond,2015,Setomaa vald,59,6.2,971119,500,65000,100.0,9591.84,2038.83,2800.69,2490.19
Forest land,Võru maakond,2015,Võru vald,35,5.6,667790,1000,122000,454.55,11129.03,2573.53,3181.54,2514.56
Forest land,Harju maakond,2016,Anija vald,31,9.9,509601,2990,80000,500.0,7456.14,1646.52,2016.31,1468.57
Forest land,Harju maakond,2016,Kiili vald,8,13.5,111793,3000,65400,437.32,2016.13,742.24,935.88,549.12
Forest land,Harju maakond,2016,Kose vald,24,9.1,565317,1848,142000,665.85,8129.68,2037.2,2584.52,2151.03
Forest land,Harju maakond,2016,Kuusalu vald,58,7.5,1187605,1732,90287,646.15,12440.19,2031.25,2705.94,2047.99
Forest land,Harju maakond,2016,Lääne-Harju vald,43,7.8,639010,1919,78000,428.27,5838.32,1730.04,2027.44,1298.29
Forest land,Harju maakond,2016,Raasiku vald,10,22.6,474423,5000,139000,554.94,5555.56,3018.78,3035.81,1612.65
Forest land,Harju maakond,2016,Rae vald,8,22.8,470539,5000,306515,1530.11,11221.95,2153.64,3466.9,3250.22
Forest land,Harju maakond,2016,Saku vald,19,6.7,409156,660,71000,329.65,5680.0,3216.37,3155.77,1558.11
Forest land,Harju maakond,2016,Saue vald,36,18.7,1565201,4079,213714,681.82,5029.47,2019.16,2184.37,1035.32
Forest land,Hiiu maakond,2016,Hiiumaa vald,55,6.5,694591,500,70000,246.31,7956.66,1603.77,2101.25,1627.76
Forest land,Ida-Viru maakond,2016,Alutaguse vald,67,11.1,1507163,1325,175000,194.88,10576.92,1779.94,2454.05,2346.99
Forest land,Ida-Viru maakond,2016,Jõhvi vald,6,7.1,36045,1000,18500,123.46,1340.58,742.78,782.51,415.3
Forest land,Ida-Viru maakond,2016,Lüganuse vald,24,5.1,230555,1000,42829,191.57,7858.77,1180.35,1969.58,1758.48
Forest land,Ida-Viru maakond,2016,Narva-Jõesuu linn,18,19.6,849582,1949,215000,423.01,11078.29,1331.16,2335.86,2717.17
Forest land,Ida-Viru maakond,2016,Toila vald,9,12.1,207141,1500,90000,467.29,3458.21,1975.42,1814.78,1167.37
Forest land,Jõgeva maakond,2016,Jõgeva vald,73,9.2,1645855,500,187700,176.26,8645.16,1792.45,2385.53,1836.58
Forest land,Jõgeva maakond,2016,Mustvee vald,60,7.5,1014428,1200,75800,406.52,9900.0,2063.32,2360.9,1863.78
Forest land,Jõgeva maakond,2016,Põltsamaa vald,67,12.7,1315755,1350,68000,293.28,7736.06,1230.77,1732.24,1437.09
Forest land,Järva maakond,2016,Järva vald,119,7.8,1846537,1400,125000,306.82,6153.85,1307.47,1985.1,1522.71
Forest land,Järva maakond,2016,Paide linn,16,8.4,383155,2600,74000,917.43,5345.42,2923.5,2722.17,1421.95
Forest land,Järva maakond,2016,Türi vald,83,9.5,1918899,1100,140000,200.0,7943.93,1876.05,2198.38,1526.33
Forest land,Lääne maakond,2016,Haapsalu linn,21,13.4,366663,1700,185000,400.53,2552.96,838.25,1071.25,586.14
Forest land,Lääne maakond,2016,Lääne-Nigula vald,115,14.0,2427323,1146,156500,314.29,9583.33,1282.05,1874.56,1532.66
Forest land,Lääne maakond,2016,Vormsi vald,12,8.4,174690,700,40000,334.93,9779.95,1406.69,2012.6,2548.04
Forest land,Lääne-Viru maakond,2016,Haljala vald,17,6.3,159678,2000,20000,588.24,4920.21,1191.59,1719.56,1088.73
Forest land,Lääne-Viru maakond,2016,Kadrina vald,22,8.8,465668,2400,80000,606.06,9032.26,1865.29,2606.85,2084.46
Forest land,Lääne-Viru maakond,2016,Rakvere vald,8,7.7,234500,2500,78500,545.45,6481.48,4293.65,3464.53,2385.92
